site,fdar_type,replicate,No.pixels,convhull,FDiv,FRic,area_ha,Model,Elev
WAY_01,nnr,1000,6680,153.3474216,0.731282767,0.95693,2.672,Null expectation,3045
WAY_01,nnr,1000,6688,153.399517,0.731277062,0.95726,2.6752,Null expectation,3045
WAY_01,nnr,1000,6696,153.4276542,0.731268935,0.95743,2.6784,Null expectation,3045
WAY_01,nnr,1000,6704,153.4927721,0.731271346,0.95784,2.6816,Null expectation,3045
WAY_01,nnr,1000,6712,153.5526134,0.731280806,0.95821,2.6848,Null expectation,3045
WAY_01,nnr,1000,6720,153.6139187,0.731276727,0.9586,2.688,Null expectation,3045
WAY_01,nnr,1000,6728,153.6251337,0.731283214,0.95867,2.6912,Null expectation,3045
WAY_01,nnr,1000,6736,153.7168595,0.731287383,0.95924,2.6944,Null expectation,3045
WAY_01,nnr,1000,6744,153.7355825,0.731280238,0.95936,2.6976,Null expectation,3045
WAY_01,nnr,1000,6752,153.8127594,0.731280704,0.95984,2.7008,Null expectation,3045
WAY_01,nnr,1000,6760,153.8475483,0.731282828,0.96005,2.704,Null expectation,3045
WAY_01,nnr,1000,6768,153.9229803,0.731275889,0.96053,2.7072,Null expectation,3045
WAY_01,nnr,1000,6776,153.9390662,0.731277146,0.96063,2.7104,Null expectation,3045
WAY_01,nnr,1000,6784,153.9723631,0.731291579,0.96083,2.7136,Null expectation,3045
WAY_01,nnr,1000,6792,153.9865572,0.731288947,0.96092,2.7168,Null expectation,3045
WAY_01,nnr,1000,6800,154.0598965,0.731304842,0.96138,2.72,Null expectation,3045
WAY_01,nnr,1000,6808,154.1438555,0.731302392,0.9619,2.7232,Null expectation,3045
WAY_01,nnr,1000,6816,154.1865555,0.731304812,0.96217,2.7264,Null expectation,3045
WAY_01,nnr,1000,6824,154.206755,0.731308322,0.9623,2.7296,Null expectation,3045
WAY_01,nnr,1000,6832,154.2395622,0.731322045,0.9625,2.7328,Null expectation,3045
WAY_01,nnr,1000,6840,154.2803059,0.731317138,0.96276,2.736,Null expectation,3045
WAY_01,nnr,1000,6848,154.2993241,0.731306861,0.96287,2.7392,Null expectation,3045
WAY_01,nnr,1000,6856,154.3245759,0.73130226,0.96303,2.7424,Null expectation,3045
WAY_01,nnr,1000,6864,154.3966006,0.73131137,0.96348,2.7456,Null expectation,3045
WAY_01,nnr,1000,6872,154.4724784,0.73129869,0.96396,2.7488,Null expectation,3045
WAY_01,nnr,1000,6880,154.5072008,0.731308096,0.96417,2.752,Null expectation,3045
WAY_01,nnr,1000,6888,154.5683744,0.731300644,0.96455,2.7552,Null expectation,3045
WAY_01,nnr,1000,6896,154.5766097,0.731297234,0.96461,2.7584,Null expectation,3045
WAY_01,nnr,1000,6904,154.6090425,0.731288445,0.96481,2.7616,Null expectation,3045
WAY_01,nnr,1000,6912,154.6363306,0.731292353,0.96498,2.7648,Null expectation,3045
WAY_01,nnr,1000,6920,154.6456036,0.731284222,0.96504,2.768,Null expectation,3045
WAY_01,nnr,1000,6928,154.6588973,0.731281485,0.96512,2.7712,Null expectation,3045
WAY_01,nnr,1000,6936,154.6763022,0.731279027,0.96523,2.7744,Null expectation,3045
WAY_01,nnr,1000,6944,154.7256818,0.731275476,0.96554,2.7776,Null expectation,3045
WAY_01,nnr,1000,6952,154.7470156,0.731277159,0.96567,2.7808,Null expectation,3045
WAY_01,nnr,1000,6960,154.7540929,0.731282858,0.96571,2.784,Null expectation,3045
WAY_01,nnr,1000,6968,154.7873824,0.731277359,0.96592,2.7872,Null expectation,3045
WAY_01,nnr,1000,6976,154.835594,0.731286071,0.96622,2.7904,Null expectation,3045
WAY_01,nnr,1000,6984,154.841449,0.731291072,0.96626,2.7936,Null expectation,3045
WAY_01,nnr,1000,6992,154.8431259,0.731292901,0.96627,2.7968,Null expectation,3045
WAY_01,nnr,1000,7000,154.8653328,0.731299003,0.96641,2.8,Null expectation,3045
WAY_01,nnr,1000,7008,154.9164389,0.73129744,0.96673,2.8032,Null expectation,3045
WAY_01,nnr,1000,7016,154.9693581,0.731296177,0.96706,2.8064,Null expectation,3045
WAY_01,nnr,1000,7024,154.9786452,0.731296053,0.96711,2.8096,Null expectation,3045
WAY_01,nnr,1000,7032,155.0057113,0.731295131,0.96728,2.8128,Null expectation,3045
WAY_01,nnr,1000,7040,155.0160783,0.731295002,0.96735,2.816,Null expectation,3045
WAY_01,nnr,1000,7048,155.0223509,0.73129591,0.96739,2.8192,Null expectation,3045
WAY_01,nnr,1000,7056,155.0676951,0.731294252,0.96767,2.8224,Null expectation,3045
WAY_01,nnr,1000,7064,155.0738374,0.731300471,0.96771,2.8256,Null expectation,3045
WAY_01,nnr,1000,7072,155.1193798,0.731299461,0.96799,2.8288,Null expectation,3045
WAY_01,nnr,1000,7080,155.1767159,0.731299678,0.96835,2.832,Null expectation,3045
WAY_01,nnr,1000,7088,155.2611883,0.731289625,0.96888,2.8352,Null expectation,3045
WAY_01,nnr,1000,7096,155.2684584,0.731286416,0.96892,2.8384,Null expectation,3045
WAY_01,nnr,1000,7104,155.3054764,0.731289963,0.96916,2.8416,Null expectation,3045
WAY_01,nnr,1000,7112,155.3210536,0.731287042,0.96925,2.8448,Null expectation,3045
WAY_01,nnr,1000,7120,155.3396637,0.731283999,0.96937,2.848,Null expectation,3045
WAY_01,nnr,1000,7128,155.3812635,0.731284447,0.96963,2.8512,Null expectation,3045
WAY_01,nnr,1000,7136,155.407176,0.731288992,0.96979,2.8544,Null expectation,3045
WAY_01,nnr,1000,7144,155.4199526,0.731292513,0.96987,2.8576,Null expectation,3045
WAY_01,nnr,1000,7152,155.4827888,0.731292922,0.97026,2.8608,Null expectation,3045
WAY_01,nnr,1000,7160,155.5228827,0.731293569,0.97051,2.864,Null expectation,3045
WAY_01,nnr,1000,7168,155.5303264,0.731294698,0.97056,2.8672,Null expectation,3045
WAY_01,nnr,1000,7176,155.5713088,0.731301184,0.97081,2.8704,Null expectation,3045
WAY_01,nnr,1000,7184,155.6035183,0.731306489,0.97102,2.8736,Null expectation,3045
WAY_01,nnr,1000,7192,155.6378904,0.731302851,0.97123,2.8768,Null expectation,3045
WAY_01,nnr,1000,7200,155.6980112,0.731314582,0.97161,2.88,Null expectation,3045
WAY_01,nnr,1000,7208,155.7638051,0.731315111,0.97202,2.8832,Null expectation,3045
WAY_01,nnr,1000,7216,155.8465212,0.731309627,0.97253,2.8864,Null expectation,3045
WAY_01,nnr,1000,7224,155.9272146,0.731312653,0.97304,2.8896,Null expectation,3045
WAY_01,nnr,1000,7232,155.9865099,0.731306152,0.97341,2.8928,Null expectation,3045
WAY_01,nnr,1000,7240,156.0497416,0.731309524,0.9738,2.896,Null expectation,3045
WAY_01,nnr,1000,7248,156.0642612,0.731314046,0.97389,2.8992,Null expectation,3045
WAY_01,nnr,1000,7256,156.1266421,0.731312313,0.97428,2.9024,Null expectation,3045
WAY_01,nnr,1000,7264,156.1395165,0.731308486,0.97436,2.9056,Null expectation,3045
WAY_01,nnr,1000,7272,156.1473359,0.731307071,0.97441,2.9088,Null expectation,3045
WAY_01,nnr,1000,7280,156.1563504,0.731302361,0.97447,2.912,Null expectation,3045
WAY_01,nnr,1000,7288,156.1684554,0.731304053,0.97454,2.9152,Null expectation,3045
WAY_01,nnr,1000,7296,156.1769034,0.731304731,0.97459,2.9184,Null expectation,3045
WAY_01,nnr,1000,7304,156.1945351,0.731305061,0.9747,2.9216,Null expectation,3045
WAY_01,nnr,1000,7312,156.2085646,0.731305647,0.97479,2.9248,Null expectation,3045
WAY_01,nnr,1000,7320,156.2208998,0.731309852,0.97487,2.928,Null expectation,3045
WAY_01,nnr,1000,7328,156.2338431,0.731310758,0.97495,2.9312,Null expectation,3045
WAY_01,nnr,1000,7336,156.2409399,0.731306595,0.97499,2.9344,Null expectation,3045
WAY_01,nnr,1000,7344,156.2717115,0.731306935,0.97519,2.9376,Null expectation,3045
WAY_01,nnr,1000,7352,156.2871228,0.731301802,0.97528,2.9408,Null expectation,3045
WAY_01,nnr,1000,7360,156.3215145,0.731314225,0.9755,2.944,Null expectation,3045
WAY_01,nnr,1000,7368,156.3574776,0.731311607,0.97572,2.9472,Null expectation,3045
WAY_01,nnr,1000,7376,156.4040329,0.731311942,0.97601,2.9504,Null expectation,3045
WAY_01,nnr,1000,7384,156.4081191,0.731313693,0.97604,2.9536,Null expectation,3045
WAY_01,nnr,1000,7392,156.4340771,0.731310779,0.9762,2.9568,Null expectation,3045
WAY_01,nnr,1000,7400,156.4545781,0.731307733,0.97633,2.96,Null expectation,3045
WAY_01,nnr,1000,7408,156.4834026,0.731315431,0.97651,2.9632,Null expectation,3045
WAY_01,nnr,1000,7416,156.5123524,0.731323179,0.97669,2.9664,Null expectation,3045
WAY_01,nnr,1000,7424,156.5229393,0.731335668,0.97675,2.9696,Null expectation,3045
WAY_01,nnr,1000,7432,156.5511811,0.731343755,0.97693,2.9728,Null expectation,3045
WAY_01,nnr,1000,7440,156.5885667,0.731349546,0.97716,2.976,Null expectation,3045
WAY_01,nnr,1000,7448,156.6167215,0.731345896,0.97734,2.9792,Null expectation,3045
WAY_01,nnr,1000,7456,156.634459,0.731345188,0.97745,2.9824,Null expectation,3045
WAY_01,nnr,1000,7464,156.7037346,0.731357724,0.97788,2.9856,Null expectation,3045
WAY_01,nnr,1000,7472,156.7344884,0.731353187,0.97807,2.9888,Null expectation,3045
WAY_01,nnr,1000,7480,156.7608446,0.731355805,0.97824,2.992,Null expectation,3045
WAY_01,nnr,1000,7488,156.7864541,0.731359682,0.9784,2.9952,Null expectation,3045
WAY_01,nnr,1000,7496,156.8342295,0.731355133,0.9787,2.9984,Null expectation,3045
WAY_01,nnr,1000,7504,156.8539767,0.731349042,0.97882,3.0016,Null expectation,3045
WAY_01,nnr,1000,7512,156.8826735,0.731345904,0.979,3.0048,Null expectation,3045
WAY_01,nnr,1000,7520,156.904961,0.731342235,0.97914,3.008,Null expectation,3045
WAY_01,nnr,1000,7528,156.9540162,0.73132917,0.97945,3.0112,Null expectation,3045
WAY_01,nnr,1000,7536,156.9658643,0.731339777,0.97952,3.0144,Null expectation,3045
WAY_01,nnr,1000,7544,157.0601439,0.73134499,0.98011,3.0176,Null expectation,3045
WAY_01,nnr,1000,7552,157.1155616,0.731342816,0.98045,3.0208,Null expectation,3045
WAY_01,nnr,1000,7560,157.1181831,0.731349572,0.98047,3.024,Null expectation,3045
WAY_01,nnr,1000,7568,157.1453497,0.731350075,0.98064,3.0272,Null expectation,3045
WAY_01,nnr,1000,7576,157.1805435,0.731348273,0.98086,3.0304,Null expectation,3045
WAY_01,nnr,1000,7584,157.2376165,0.731347535,0.98122,3.0336,Null expectation,3045
WAY_01,nnr,1000,7592,157.2496034,0.731351434,0.98129,3.0368,Null expectation,3045
WAY_01,nnr,1000,7600,157.2612337,0.731336721,0.98136,3.04,Null expectation,3045
WAY_01,nnr,1000,7608,157.3145791,0.731332144,0.9817,3.0432,Null expectation,3045
WAY_01,nnr,1000,7616,157.3399223,0.731335099,0.98185,3.0464,Null expectation,3045
WAY_01,nnr,1000,7624,157.3447704,0.731324126,0.98188,3.0496,Null expectation,3045
WAY_01,nnr,1000,7632,157.3792823,0.731324284,0.9821,3.0528,Null expectation,3045
WAY_01,nnr,1000,7640,157.3980965,0.731329681,0.98222,3.056,Null expectation,3045
WAY_01,nnr,1000,7648,157.4127191,0.731326032,0.98231,3.0592,Null expectation,3045
WAY_01,nnr,1000,7656,157.4619896,0.731331324,0.98262,3.0624,Null expectation,3045
WAY_01,nnr,1000,7664,157.4908826,0.731336691,0.9828,3.0656,Null expectation,3045
WAY_01,nnr,1000,7672,157.4980363,0.731346013,0.98284,3.0688,Null expectation,3045
WAY_01,nnr,1000,7680,157.5351758,0.731341401,0.98307,3.072,Null expectation,3045
WAY_01,nnr,1000,7688,157.5860604,0.731347726,0.98339,3.0752,Null expectation,3045
WAY_01,nnr,1000,7696,157.6285631,0.731346658,0.98366,3.0784,Null expectation,3045
WAY_01,nnr,1000,7704,157.6531724,0.731344543,0.98381,3.0816,Null expectation,3045
WAY_01,nnr,1000,7712,157.6578704,0.731343728,0.98384,3.0848,Null expectation,3045
WAY_01,nnr,1000,7720,157.6729206,0.731338736,0.98393,3.088,Null expectation,3045
WAY_01,nnr,1000,7728,157.7317159,0.731335353,0.9843,3.0912,Null expectation,3045
WAY_01,nnr,1000,7736,157.741624,0.731333297,0.98436,3.0944,Null expectation,3045
WAY_01,nnr,1000,7744,157.7674964,0.731329239,0.98452,3.0976,Null expectation,3045
WAY_01,nnr,1000,7752,157.7832313,0.731327602,0.98462,3.1008,Null expectation,3045
WAY_01,nnr,1000,7760,157.8119872,0.731329375,0.9848,3.104,Null expectation,3045
WAY_01,nnr,1000,7768,157.8377503,0.731329394,0.98496,3.1072,Null expectation,3045
WAY_01,nnr,1000,7776,157.8748059,0.731328207,0.98519,3.1104,Null expectation,3045
WAY_01,nnr,1000,7784,157.9252652,0.731331222,0.98551,3.1136,Null expectation,3045
WAY_01,nnr,1000,7792,157.9406992,0.731337843,0.9856,3.1168,Null expectation,3045
WAY_01,nnr,1000,7800,157.9983014,0.731338987,0.98596,3.12,Null expectation,3045
WAY_01,nnr,1000,7808,158.0289023,0.731337442,0.98615,3.1232,Null expectation,3045
WAY_01,nnr,1000,7816,158.0308318,0.7313302,0.98617,3.1264,Null expectation,3045
WAY_01,nnr,1000,7824,158.0363865,0.731326107,0.9862,3.1296,Null expectation,3045
WAY_01,nnr,1000,7832,158.0538504,0.731334386,0.98631,3.1328,Null expectation,3045
WAY_01,nnr,1000,7840,158.0680692,0.731335054,0.9864,3.136,Null expectation,3045
WAY_01,nnr,1000,7848,158.0968488,0.731341116,0.98658,3.1392,Null expectation,3045
WAY_01,nnr,1000,7856,158.122168,0.731335902,0.98674,3.1424,Null expectation,3045
WAY_01,nnr,1000,7864,158.1319819,0.731334349,0.9868,3.1456,Null expectation,3045
WAY_01,nnr,1000,7872,158.1917167,0.73133869,0.98717,3.1488,Null expectation,3045
WAY_01,nnr,1000,7880,158.2475859,0.731336682,0.98752,3.152,Null expectation,3045
WAY_01,nnr,1000,7888,158.2732703,0.731334986,0.98768,3.1552,Null expectation,3045
WAY_01,nnr,1000,7896,158.2912205,0.731337063,0.98779,3.1584,Null expectation,3045
WAY_01,nnr,1000,7904,158.3314318,0.731339425,0.98804,3.1616,Null expectation,3045
WAY_01,nnr,1000,7912,158.3397267,0.731348628,0.98809,3.1648,Null expectation,3045
WAY_01,nnr,1000,7920,158.3446832,0.731353687,0.98813,3.168,Null expectation,3045
WAY_01,nnr,1000,7928,158.3846061,0.73135461,0.98837,3.1712,Null expectation,3045
WAY_01,nnr,1000,7936,158.4422456,0.731352684,0.98873,3.1744,Null expectation,3045
WAY_01,nnr,1000,7944,158.4464091,0.731350001,0.98876,3.1776,Null expectation,3045
WAY_01,nnr,1000,7952,158.4945203,0.731353049,0.98906,3.1808,Null expectation,3045
WAY_01,nnr,1000,7960,158.5067302,0.731352694,0.98914,3.184,Null expectation,3045
WAY_01,nnr,1000,7968,158.5632406,0.731360698,0.98949,3.1872,Null expectation,3045
WAY_01,nnr,1000,7976,158.5917778,0.731357013,0.98967,3.1904,Null expectation,3045
WAY_01,nnr,1000,7984,158.6315748,0.731365606,0.98992,3.1936,Null expectation,3045
WAY_01,nnr,1000,7992,158.6411794,0.731372137,0.98998,3.1968,Null expectation,3045
WAY_01,nnr,1000,8000,158.6524299,0.731375356,0.99005,3.2,Null expectation,3045
WAY_01,nnr,1000,8008,158.6629735,0.731375364,0.99011,3.2032,Null expectation,3045
WAY_01,nnr,1000,8016,158.7176788,0.73137805,0.99045,3.2064,Null expectation,3045
WAY_01,nnr,1000,8024,158.732012,0.73138352,0.99054,3.2096,Null expectation,3045
WAY_01,nnr,1000,8032,158.7446135,0.731385821,0.99062,3.2128,Null expectation,3045
WAY_01,nnr,1000,8040,158.7547364,0.731387249,0.99069,3.216,Null expectation,3045
WAY_01,nnr,1000,8048,158.7639481,0.731388286,0.99074,3.2192,Null expectation,3045
WAY_01,nnr,1000,8056,158.77503,0.731388788,0.99081,3.2224,Null expectation,3045
WAY_01,nnr,1000,8064,158.7812214,0.731385282,0.99085,3.2256,Null expectation,3045
WAY_01,nnr,1000,8072,158.7940239,0.731383279,0.99093,3.2288,Null expectation,3045
WAY_01,nnr,1000,8080,158.8077686,0.731385152,0.99102,3.232,Null expectation,3045
WAY_01,nnr,1000,8088,158.8396229,0.731394394,0.99122,3.2352,Null expectation,3045
WAY_01,nnr,1000,8096,158.8417334,0.731398799,0.99123,3.2384,Null expectation,3045
WAY_01,nnr,1000,8104,158.8565944,0.731400489,0.99132,3.2416,Null expectation,3045
WAY_01,nnr,1000,8112,158.8834054,0.731400171,0.99149,3.2448,Null expectation,3045
WAY_01,nnr,1000,8120,158.8981286,0.731404949,0.99158,3.248,Null expectation,3045
WAY_01,nnr,1000,8128,158.919769,0.731399889,0.99172,3.2512,Null expectation,3045
WAY_01,nnr,1000,8136,158.9662237,0.731408417,0.99201,3.2544,Null expectation,3045
WAY_01,nnr,1000,8144,158.9776871,0.73141122,0.99208,3.2576,Null expectation,3045
WAY_01,nnr,1000,8152,159.0263217,0.731416821,0.99238,3.2608,Null expectation,3045
WAY_01,nnr,1000,8160,159.0559544,0.731420877,0.99257,3.264,Null expectation,3045
WAY_01,nnr,1000,8168,159.1031839,0.731419771,0.99286,3.2672,Null expectation,3045
WAY_01,nnr,1000,8176,159.1234001,0.731416601,0.99299,3.2704,Null expectation,3045
WAY_01,nnr,1000,8184,159.1444467,0.731414913,0.99312,3.2736,Null expectation,3045
WAY_01,nnr,1000,8192,159.1801022,0.731404853,0.99334,3.2768,Null expectation,3045
WAY_01,nnr,1000,8200,159.1880139,0.731409143,0.99339,3.28,Null expectation,3045
WAY_01,nnr,1000,8208,159.2222637,0.731402757,0.9936,3.2832,Null expectation,3045
WAY_01,nnr,1000,8216,159.2402505,0.731406229,0.99372,3.2864,Null expectation,3045
WAY_01,nnr,1000,8224,159.2492437,0.731398613,0.99377,3.2896,Null expectation,3045
WAY_01,nnr,1000,8232,159.2912907,0.731396151,0.99403,3.2928,Null expectation,3045
WAY_01,nnr,1000,8240,159.3698755,0.731402526,0.99452,3.296,Null expectation,3045
WAY_01,nnr,1000,8248,159.3768046,0.731408653,0.99457,3.2992,Null expectation,3045
WAY_01,nnr,1000,8256,159.3949645,0.731408218,0.99468,3.3024,Null expectation,3045
WAY_01,nnr,1000,8264,159.4156014,0.731409184,0.99481,3.3056,Null expectation,3045
WAY_01,nnr,1000,8272,159.4356394,0.731404941,0.99494,3.3088,Null expectation,3045
WAY_01,nnr,1000,8280,159.4412914,0.731399523,0.99497,3.312,Null expectation,3045
WAY_01,nnr,1000,8288,159.4444128,0.731406121,0.99499,3.3152,Null expectation,3045
WAY_01,nnr,1000,8296,159.4808382,0.731412577,0.99522,3.3184,Null expectation,3045
WAY_01,nnr,1000,8304,159.5081154,0.73140684,0.99539,3.3216,Null expectation,3045
WAY_01,nnr,1000,8312,159.5362808,0.731411123,0.99556,3.3248,Null expectation,3045
WAY_01,nnr,1000,8320,159.5410285,0.731400571,0.99559,3.328,Null expectation,3045
WAY_01,nnr,1000,8328,159.5481452,0.731403461,0.99564,3.3312,Null expectation,3045
WAY_01,nnr,1000,8336,159.6151886,0.731395242,0.99606,3.3344,Null expectation,3045
WAY_01,nnr,1000,8344,159.6190682,0.731395906,0.99608,3.3376,Null expectation,3045
WAY_01,nnr,1000,8352,159.6531093,0.73139576,0.99629,3.3408,Null expectation,3045
WAY_01,nnr,1000,8360,159.6766159,0.73139733,0.99644,3.344,Null expectation,3045
WAY_01,nnr,1000,8368,159.6876404,0.731402175,0.99651,3.3472,Null expectation,3045
WAY_01,nnr,1000,8376,159.7173783,0.731393183,0.99669,3.3504,Null expectation,3045
WAY_01,nnr,1000,8384,159.765782,0.731383664,0.997,3.3536,Null expectation,3045
WAY_01,nnr,1000,8392,159.8153456,0.731386022,0.99731,3.3568,Null expectation,3045
WAY_01,nnr,1000,8400,159.8167791,0.731386087,0.99731,3.36,Null expectation,3045
WAY_01,nnr,1000,8408,159.8432124,0.731382427,0.99748,3.3632,Null expectation,3045
WAY_01,nnr,1000,8416,159.8677473,0.731378191,0.99763,3.3664,Null expectation,3045
WAY_01,nnr,1000,8424,159.8800284,0.731378763,0.99771,3.3696,Null expectation,3045
WAY_01,nnr,1000,8432,159.8910396,0.731383538,0.99778,3.3728,Null expectation,3045
WAY_01,nnr,1000,8440,159.935352,0.731379652,0.99805,3.376,Null expectation,3045
WAY_01,nnr,1000,8448,159.9511927,0.731384954,0.99815,3.3792,Null expectation,3045
WAY_01,nnr,1000,8456,159.9569337,0.731378608,0.99819,3.3824,Null expectation,3045
WAY_01,nnr,1000,8464,159.9679733,0.731382162,0.99826,3.3856,Null expectation,3045
WAY_01,nnr,1000,8472,160.0086903,0.731389711,0.99851,3.3888,Null expectation,3045
WAY_01,nnr,1000,8480,160.0582863,0.731393761,0.99882,3.392,Null expectation,3045
WAY_01,nnr,1000,8488,160.0690257,0.731393421,0.99889,3.3952,Null expectation,3045
WAY_01,nnr,1000,8496,160.1040934,0.731394165,0.99911,3.3984,Null expectation,3045
WAY_01,nnr,1000,8504,160.1168569,0.731392081,0.99919,3.4016,Null expectation,3045
WAY_01,nnr,1000,8512,160.1278669,0.731392874,0.99926,3.4048,Null expectation,3045
WAY_01,nnr,1000,8520,160.1828629,0.731388305,0.9996,3.408,Null expectation,3045
WAY_01,nnr,1000,8528,160.2274754,0.731384995,0.99988,3.4112,Null expectation,3045
WAY_01,nnr,1000,8536,160.228383,0.731380895,0.99988,3.4144,Null expectation,3045
WAY_01,nnr,1000,8541,160.2470277,0.73138637,1,3.4164,Null expectation,3045
ACJ_01,scn,1000,5,0.002,0.699429045,0,0.002,Observed values,3537
ACJ_01,scn,1000,6,0.003325943,0.70215402,1.00E-05,0.0024,Observed values,3537
ACJ_01,scn,1000,8,0.022511046,0.741741487,0.00012,0.0032,Observed values,3537
ACJ_01,scn,1000,9,0.061120161,0.744490164,0.00035,0.0036,Observed values,3537
ACJ_01,scn,1000,13,0.163454126,0.755974158,0.00096,0.0052,Observed values,3537
ACJ_01,scn,1000,16,0.187185121,0.777270796,0.0011,0.0064,Observed values,3537
ACJ_01,scn,1000,18,0.203140006,0.789228936,0.00119,0.0072,Observed values,3537
ACJ_01,scn,1000,22,0.5115007,0.744830271,0.00302,0.0088,Observed values,3537
ACJ_01,scn,1000,26,1.033956331,0.732569514,0.00611,0.0104,Observed values,3537
ACJ_01,scn,1000,31,1.744045718,0.747171598,0.01032,0.0124,Observed values,3537
ACJ_01,scn,1000,37,2.514718118,0.752296676,0.01489,0.0148,Observed values,3537
ACJ_01,scn,1000,46,3.218321725,0.756026761,0.01906,0.0184,Observed values,3537
ACJ_01,scn,1000,49,3.246458146,0.746866287,0.01922,0.0196,Observed values,3537
ACJ_01,scn,1000,50,3.246458146,0.741344252,0.01922,0.02,Observed values,3537
ACJ_01,scn,1000,61,3.659961258,0.730708098,0.02167,0.0244,Observed values,3537
ACJ_01,scn,1000,72,4.42545797,0.729804956,0.02621,0.0288,Observed values,3537
ACJ_01,scn,1000,83,6.624447994,0.725459151,0.03924,0.0332,Observed values,3537
ACJ_01,scn,1000,99,7.36383003,0.725795108,0.04362,0.0396,Observed values,3537
ACJ_01,scn,1000,115,9.217342492,0.727125302,0.0546,0.046,Observed values,3537
ACJ_01,scn,1000,132,12.62747686,0.723448539,0.0748,0.0528,Observed values,3537
ACJ_01,scn,1000,164,15.27226642,0.721438742,0.09047,0.0656,Observed values,3537
ACJ_01,scn,1000,191,19.41292396,0.717208385,0.115,0.0764,Observed values,3537
